Sector,year,month,avg_daily_return,avg_volatility,avg_pe_ratio,avg_market_cap,extreme_moves,num_tickers
Energy,2018,5,-1.0E-4,0.0167,12.75,7.949396257451E12,3,3
Energy,2018,6,-0.002,0.0168,12.75,7.949396257451E12,1,3
Energy,2018,7,0.0047,0.0189,12.75,7.949396257451E12,0,3
Energy,2018,8,9.0E-4,0.0162,12.75,7.949396257451E12,1,3
Energy,2018,9,4.0E-4,0.0171,12.75,7.949396257451E12,1,3
Energy,2018,10,-0.0079,0.0408,12.75,7.949396257451E12,7,3
Energy,2018,11,0.0027,0.0233,12.75,7.949396257451E12,1,3
Energy,2018,12,0.0023,0.0174,12.75,7.949396257451E12,0,3
Energy,2019,1,0.0,0.0147,12.75,7.949396257451E12,0,3
Energy,2019,2,0.0022,0.0184,12.75,7.949396257451E12,1,3
Energy,2019,3,0.006,0.0199,12.75,7.949396257451E12,1,3
Energy,2019,4,0.001,0.019,12.75,7.949396257451E12,1,3
Energy,2019,5,9.0E-4,0.0197,12.75,7.949396257451E12,1,3
Energy,2019,6,-0.0031,0.0175,12.75,7.949396257451E12,0,3
Energy,2019,7,-0.0046,0.0175,12.75,7.949396257451E12,1,3
Energy,2019,8,4.0E-4,0.0201,12.75,7.949396257451E12,2,3
Energy,2019,9,0.0077,0.0266,12.75,7.949396257451E12,8,3
Energy,2019,10,0.0048,0.0267,12.75,7.949396257451E12,1,3
Energy,2019,11,-6.0E-4,0.0164,12.75,7.949396257451E12,1,3
Energy,2019,12,-0.0014,0.0155,12.75,7.949396257451E12,0,3
Energy,2020,1,-0.0044,0.0137,12.75,7.949396257451E12,2,3
Energy,2020,2,-0.005,0.0202,12.75,7.949396257451E12,1,3
Energy,2020,3,-0.0089,0.0487,12.75,7.949396257451E12,27,3
Energy,2020,4,0.0145,0.0622,12.75,7.949396257451E12,7,3
Energy,2020,5,9.0E-4,0.0342,12.75,7.949396257451E12,8,3
Energy,2020,6,0.0031,0.0252,12.75,7.949396257451E12,3,3
Energy,2020,7,0.004,0.0242,12.75,7.949396257451E12,5,3
Energy,2020,8,2.0E-4,0.0234,12.75,7.949396257451E12,1,3
Energy,2020,9,-0.003,0.0186,12.75,7.949396257451E12,3,3
Energy,2020,10,-0.0022,0.0205,12.75,7.949396257451E12,0,3
Energy,2020,11,0.0042,0.0229,12.75,7.949396257451E12,4,3
Energy,2020,12,0.0026,0.0212,12.75,7.949396257451E12,3,3
Energy,2021,1,-5.0E-4,0.0206,12.75,7.949396257451E12,1,3
Energy,2021,2,0.0097,0.0225,12.75,7.949396257451E12,7,3
Energy,2021,3,-0.0027,0.0254,12.75,7.949396257451E12,0,3
Energy,2021,4,-1.0E-4,0.0186,12.75,7.949396257451E12,2,3
Energy,2021,5,0.0045,0.0164,12.75,7.949396257451E12,1,3
Energy,2021,6,-5.0E-4,0.0142,12.75,7.949396257451E12,0,3
Energy,2021,7,-0.0016,0.0108,12.75,7.949396257451E12,0,3
Energy,2021,8,0.0033,0.0116,12.75,7.949396257451E12,0,3
Energy,2021,9,0.0057,0.0146,12.75,7.949396257451E12,1,3
Energy,2021,10,7.0E-4,0.0196,12.75,7.949396257451E12,1,3
Energy,2021,11,-0.0029,0.0178,12.75,7.949396257451E12,3,3
Energy,2021,12,2.0E-4,0.0208,12.75,7.949396257451E12,1,3
Energy,2022,1,0.0029,0.0167,12.75,7.949396257451E12,0,3
Energy,2022,2,-0.002,0.0179,12.75,7.949396257451E12,1,3
Energy,2022,3,0.0039,0.0273,12.75,7.949396257451E12,3,3
Energy,2022,4,-4.0E-4,0.0189,12.75,7.949396257451E12,1,3
Energy,2022,5,-0.0033,0.0215,12.75,7.949396257451E12,4,3
Energy,2022,6,-0.0033,0.0227,12.75,7.949396257451E12,5,3
Energy,2022,7,0.0029,0.0264,12.75,7.949396257451E12,1,3
Energy,2022,8,2.0E-4,0.0154,12.75,7.949396257451E12,0,3
Energy,2022,9,-0.0033,0.0143,12.75,7.949396257451E12,0,3
Energy,2022,10,0.0021,0.0147,12.75,7.949396257451E12,0,3
Energy,2022,11,0.0043,0.0109,12.75,7.949396257451E12,1,3
Energy,2022,12,-6.0E-4,0.0134,12.75,7.949396257451E12,0,3
Energy,2023,1,-0.0013,0.0121,12.75,7.949396257451E12,0,3
Energy,2023,2,8.0E-4,0.0128,12.75,7.949396257451E12,1,3
Energy,2023,3,0.0011,0.0144,12.75,7.949396257451E12,1,3
Energy,2023,4,0.0026,0.0154,12.75,7.949396257451E12,0,3
Energy,2023,5,1.0E-4,0.011,12.75,7.949396257451E12,0,3
Energy,2023,6,0.0014,0.0114,12.75,7.949396257451E12,0,3
Energy,2023,7,0.0031,0.0129,12.75,7.949396257451E12,0,3
Energy,2023,8,-0.0013,0.0113,12.75,7.949396257451E12,0,3
Energy,2023,9,6.0E-4,0.0122,12.75,7.949396257451E12,0,3
Energy,2023,10,-2.0E-4,0.0119,12.75,7.949396257451E12,0,3
Energy,2023,11,0.0054,0.0125,12.75,7.949396257451E12,0,3
Energy,2023,12,0.0036,0.0135,12.75,7.949396257451E12,1,3
Energy,2024,1,0.0066,0.0158,12.75,7.949396257451E12,4,3
Energy,2024,2,0.0059,0.0259,12.75,7.949396257451E12,3,3
Energy,2024,3,-6.0E-4,0.0186,12.75,7.949396257451E12,1,3
Energy,2024,4,9.0E-4,0.0169,12.75,7.949396257451E12,1,3
Energy,2024,5,-8.0E-4,0.017,12.75,7.949396257451E12,0,3
Energy,2024,6,0.0022,0.035,12.75,7.949396257451E12,7,3
Energy,2024,7,0.0052,0.0173,12.75,7.949396257451E12,2,3
Energy,2024,8,7.0E-4,0.0208,12.75,7.949396257451E12,2,3
Energy,2024,9,-0.0018,0.0141,12.75,7.949396257451E12,1,3
Energy,2024,10,-0.0048,0.0172,12.75,7.949396257451E12,1,3
Energy,2024,11,-0.0024,0.0153,12.75,7.949396257451E12,1,3
Energy,2024,12,-0.0018,0.0142,12.75,7.949396257451E12,0,3
Energy,2025,1,1.0E-4,0.0176,12.75,7.949396257451E12,1,3
Energy,2025,2,-0.0041,0.0162,12.75,7.949396257451E12,0,3
Energy,2025,3,0.0055,0.0162,12.75,7.949396257451E12,0,3
Energy,2025,4,0.0037,0.0198,12.75,7.949396257451E12,2,3
Energy,2025,5,4.0E-4,0.0186,12.75,7.949396257451E12,0,3
Energy,2025,6,0.0021,0.013,12.75,7.949396257451E12,0,3
Energy,2025,7,-0.0021,0.0123,12.75,7.949396257451E12,0,3
Energy,2025,8,-4.0E-4,0.011,12.75,7.949396257451E12,0,3
Energy,2025,9,0.0017,0.0094,12.75,7.949396257451E12,0,3
Energy,2025,10,0.0031,0.0101,12.75,7.949396257451E12,0,3
Energy,2025,11,8.0E-4,0.0123,12.75,7.949396257451E12,0,3
Energy,2025,12,8.0E-4,0.0099,12.75,7.949396257451E12,0,3
Energy,2026,1,-6.0E-4,0.0148,12.75,7.949396257451E12,1,3
FMCG,1998,12,0.0,0.0,52.12,3.036383019008E12,0,4
FMCG,1999,1,0.0057,0.0027,52.12,3.036383019008E12,8,4
FMCG,1999,2,0.0073,0.0262,52.12,3.036383019008E12,10,4
FMCG,1999,3,0.0042,0.0341,52.12,3.036383019008E12,8,4
FMCG,1999,4,-0.0028,0.0321,52.12,3.036383019008E12,12,4
FMCG,1999,5,0.0015,0.0328,52.12,3.036383019008E12,13,4
FMCG,1999,6,3.0E-4,0.0272,52.12,3.036383019008E12,4,4
FMCG,1999,7,0.0027,0.02,52.12,3.036383019008E12,4,4
FMCG,1999,8,0.0052,0.0223,52.12,3.036383019008E12,6,4
FMCG,1999,9,-1.0E-4,0.0291,52.12,3.036383019008E12,5,4
FMCG,1999,10,-0.0081,0.0432,52.12,3.036383019008E12,10,4
FMCG,1999,11,6.0E-4,0.0285,52.12,3.036383019008E12,7,4
FMCG,1999,12,-0.0021,0.0234,52.12,3.036383019008E12,8,4
FMCG,2000,1,0.0017,0.0382,52.12,3.036383019008E12,23,4
FMCG,2000,2,0.0021,0.0388,52.12,3.036383019008E12,25,4
FMCG,2000,3,-0.0033,0.0442,52.12,3.036383019008E12,19,4
FMCG,2000,4,-0.006,0.0367,52.12,3.036383019008E12,17,4
FMCG,2000,5,0.0057,0.0357,52.12,3.036383019008E12,16,4
FMCG,2000,6,0.0025,0.026,52.12,3.036383019008E12,3,4
FMCG,2000,7,-0.0044,0.0222,52.12,3.036383019008E12,6,4
FMCG,2000,8,-2.0E-4,0.022,52.12,3.036383019008E12,2,4
FMCG,2000,9,-0.0041,0.0202,52.12,3.036383019008E12,5,4
FMCG,2000,10,7.0E-4,0.0232,52.12,3.036383019008E12,5,4
FMCG,2000,11,0.0036,0.0224,52.12,3.036383019008E12,2,4
FMCG,2000,12,0.0021,0.0177,52.12,3.036383019008E12,2,4
FMCG,2001,1,0.0021,0.0207,52.12,3.036383019008E12,3,4
FMCG,2001,2,-0.0011,0.0233,52.12,3.036383019008E12,7,4
FMCG,2001,3,-9.0E-4,0.035,52.12,3.036383019008E12,11,4
FMCG,2001,4,-0.0011,0.0249,52.12,3.036383019008E12,2,4
FMCG,2001,5,-0.0019,0.0146,52.12,3.036383019008E12,0,4
FMCG,2001,6,-0.0025,0.018,52.12,3.036383019008E12,3,4
FMCG,2001,7,-5.0E-4,0.0201,52.12,3.036383019008E12,3,4
FMCG,2001,8,-8.0E-4,0.0198,52.12,3.036383019008E12,2,4
FMCG,2001,9,-0.0057,0.0222,52.12,3.036383019008E12,6,4
FMCG,2001,10,0.0059,0.0231,52.12,3.036383019008E12,7,4
FMCG,2001,11,7.0E-4,0.024,52.12,3.036383019008E12,3,4
FMCG,2001,12,0.001,0.0185,52.12,3.036383019008E12,3,4
FMCG,2002,1,-1.0E-4,0.0153,52.12,3.036383019008E12,0,4
FMCG,2002,2,0.0038,0.0158,52.12,3.036383019008E12,2,4
FMCG,2002,3,-0.0033,0.0204,52.12,3.036383019008E12,1,4
FMCG,2002,4,-0.0028,0.0125,52.12,3.036383019008E12,1,4
FMCG,2002,5,-0.0018,0.0138,52.12,3.036383019008E12,3,4
FMCG,2002,6,0.0051,0.0207,52.12,3.036383019008E12,3,4
FMCG,2002,7,-0.0041,0.0163,52.12,3.036383019008E12,0,4
FMCG,2002,8,0.003,0.0125,56.56,2.965610772046E12,2,5
FMCG,2002,9,-0.0017,0.0139,57.98,2.942963653018E12,0,5
FMCG,2002,10,-0.0016,0.0098,57.98,2.942963653018E12,0,5
FMCG,2002,11,0.0026,0.0111,57.98,2.942963653018E12,0,5
FMCG,2002,12,6.0E-4,0.0118,57.98,2.942963653018E12,0,5
FMCG,2003,1,-0.0014,0.0084,57.98,2.942963653018E12,0,5
FMCG,2003,2,0.0012,0.0105,57.98,2.942963653018E12,1,5
FMCG,2003,3,-0.0013,0.0105,57.98,2.942963653018E12,0,5
FMCG,2003,4,0.0015,0.0119,58.17,2.949700540947E12,1,5
FMCG,2003,5,0.0026,0.0128,57.98,2.942963653018E12,0,5
FMCG,2003,6,0.0017,0.0117,57.98,2.942963653018E12,1,5
FMCG,2003,7,1.0E-4,0.0137,57.98,2.942963653018E12,2,5
FMCG,2003,8,0.0047,0.0144,57.98,2.942963653018E12,0,5
FMCG,2003,9,-0.0011,0.016,57.98,2.942963653018E12,1,5
FMCG,2003,10,0.0013,0.016,57.98,2.942963653018E12,2,5
FMCG,2003,11,3.0E-4,0.0129,57.98,2.942963653018E12,1,5
FMCG,2003,12,0.007,0.0128,57.98,2.942963653018E12,1,5
FMCG,2004,1,-9.0E-4,0.017,57.98,2.942963653018E12,7,5
FMCG,2004,2,7.0E-4,0.0174,57.98,2.942963653018E12,0,5
FMCG,2004,3,-0.0024,0.0155,57.98,2.942963653018E12,5,5
FMCG,2004,4,0.0,0.015,58.17,2.950027574342E12,3,5
FMCG,2004,5,-0.0026,0.0207,57.98,2.942963653018E12,10,5
FMCG,2004,6,8.0E-4,0.0185,57.98,2.942963653018E12,1,5
FMCG,2004,7,0.0022,0.0138,57.98,2.942963653018E12,2,5
FMCG,2004,8,9.0E-4,0.0119,57.98,2.942963653018E12,0,5
FMCG,2004,9,0.0019,0.0102,57.98,2.942963653018E12,0,5
FMCG,2004,10,-3.0E-4,0.0097,58.17,2.950027574342E12,0,5
FMCG,2004,11,0.0044,0.01,57.98,2.942963653018E12,1,5
FMCG,2004,12,0.0026,0.0113,57.98,2.942963653018E12,0,5
FMCG,2005,1,0.0022,0.013,57.98,2.942963653018E12,2,5
FMCG,2005,2,2.0E-4,0.0159,57.98,2.942963653018E12,1,5
FMCG,2005,3,-0.0016,0.0107,57.98,2.942963653018E12,0,5
FMCG,2005,4,5.0E-4,0.0115,57.98,2.942963653018E12,0,5
FMCG,2005,5,0.0029,0.0106,57.98,2.942963653018E12,0,5
FMCG,2005,6,0.0029,0.0108,57.98,2.942963653018E12,2,5
FMCG,2005,7,0.0027,0.0114,57.98,2.942963653018E12,0,5
FMCG,2005,8,0.0035,0.014,57.98,2.942963653018E12,2,5
FMCG,2005,9,0.0034,0.0139,57.98,2.942963653018E12,2,5
FMCG,2005,10,-0.0039,0.0174,57.98,2.942963653018E12,0,5
FMCG,2005,11,0.0048,0.0158,57.98,2.942963653018E12,1,5
FMCG,2005,12,0.0025,0.0125,57.98,2.942963653018E12,0,5
FMCG,2006,1,0.0011,0.0109,57.98,2.942963653018E12,0,5
FMCG,2006,2,0.005,0.015,57.98,2.942963653018E12,6,5
FMCG,2006,3,0.0026,0.0161,57.98,2.942963653018E12,1,5
FMCG,2006,4,5.0E-4,0.0161,57.98,2.942963653018E12,1,5
FMCG,2006,5,-0.007,0.0197,57.98,2.942963653018E12,11,5
FMCG,2006,6,0.0013,0.0302,57.98,2.942963653018E12,18,5
FMCG,2006,7,-2.0E-4,0.0219,57.98,2.942963653018E12,2,5
FMCG,2006,8,0.0014,0.0155,57.98,2.942963653018E12,0,5
FMCG,2006,9,2.0E-4,0.0128,57.98,2.942963653018E12,1,5
FMCG,2006,10,0.0,0.0125,57.98,2.942963653018E12,2,5
FMCG,2006,11,-5.0E-4,0.0115,57.98,2.942963653018E12,0,5
FMCG,2006,12,-0.0021,0.0131,57.98,2.942963653018E12,1,5
FMCG,2007,1,1.0E-4,0.0114,57.98,2.942963653018E12,0,5
FMCG,2007,2,-0.0027,0.0118,57.98,2.942963653018E12,2,5
FMCG,2007,3,5.0E-4,0.0196,57.98,2.942963653018E12,1,5
FMCG,2007,4,0.0032,0.0174,57.98,2.942963653018E12,2,5
FMCG,2007,5,0.004,0.0181,57.98,2.942963653018E12,2,5
FMCG,2007,6,-0.0018,0.0158,57.98,2.942963653018E12,0,5
FMCG,2007,7,7.0E-4,0.0125,57.98,2.942963653018E12,4,5
FMCG,2007,8,8.0E-4,0.0178,57.98,2.942963653018E12,1,5
FMCG,2007,9,0.0016,0.014,57.98,2.942963653018E12,0,5
FMCG,2007,10,-0.0015,0.0143,57.98,2.942963653018E12,3,5
FMCG,2007,11,0.0011,0.0175,57.98,2.942963653018E12,3,5
FMCG,2007,12,0.004,0.0159,57.98,2.942963653018E12,3,5
FMCG,2008,1,-0.0016,0.0219,57.98,2.942963653018E12,20,5
FMCG,2008,2,7.0E-4,0.0285,57.98,2.942963653018E12,7,5
FMCG,2008,3,0.0011,0.0194,57.98,2.942963653018E12,5,5
FMCG,2008,4,0.0022,0.0186,57.98,2.942963653018E12,1,5
FMCG,2008,5,-4.0E-4,0.0141,57.98,2.942963653018E12,2,5
FMCG,2008,6,-0.0049,0.0167,57.98,2.942963653018E12,2,5
FMCG,2008,7,0.0024,0.0189,57.98,2.942963653018E12,4,5
FMCG,2008,8,0.0011,0.0123,57.98,2.942963653018E12,0,5
FMCG,2008,9,-6.0E-4,0.0128,57.98,2.942963653018E12,0,5
FMCG,2008,10,-0.008,0.0204,57.98,2.942963653018E12,11,5
FMCG,2008,11,9.0E-4,0.024,57.98,2.942963653018E12,7,5
FMCG,2008,12,0.0048,0.021,57.98,2.942963653018E12,5,5
FMCG,2009,1,0.0017,0.0172,57.98,2.942963653018E12,1,5
FMCG,2009,2,-0.0011,0.0129,57.98,2.942963653018E12,1,5
FMCG,2009,3,3.0E-4,0.0155,57.98,2.942963653018E12,0,5
FMCG,2009,4,0.004,0.0177,57.98,2.942963653018E12,2,5
FMCG,2009,5,8.0E-4,0.0189,57.98,2.942963653018E12,6,5
FMCG,2009,6,0.0019,0.0194,57.98,2.942963653018E12,4,5
FMCG,2009,7,0.0063,0.015,57.98,2.942963653018E12,5,5
FMCG,2009,8,-0.0014,0.0205,57.98,2.942963653018E12,4,5
FMCG,2009,9,-9.0E-4,0.0133,57.98,2.942963653018E12,0,5
FMCG,2009,10,0.002,0.0124,57.98,2.942963653018E12,2,5
FMCG,2009,11,5.0E-4,0.0138,57.98,2.942963653018E12,0,5
FMCG,2009,12,0.0,0.0106,57.98,2.942963653018E12,0,5
FMCG,2010,1,-0.0092,0.0378,57.98,2.942963653018E12,3,5
FMCG,2010,2,3.0E-4,0.0227,57.98,2.942963653018E12,2,5
FMCG,2010,3,0.0013,0.0164,57.98,2.942963653018E12,1,5
FMCG,2010,4,0.0021,0.0125,57.98,2.942963653018E12,0,5
FMCG,2010,5,0.0011,0.0138,57.98,2.942963653018E12,1,5
FMCG,2010,6,0.0048,0.0149,57.98,2.942963653018E12,0,5
FMCG,2010,7,1.0E-4,0.0126,57.98,2.942963653018E12,0,5
FMCG,2010,8,0.0023,0.0165,57.98,2.942963653018E12,3,5
FMCG,2010,9,0.004,0.0175,57.98,2.942963653018E12,2,5
FMCG,2010,10,-6.0E-4,0.0156,57.98,2.942963653018E12,0,5
FMCG,2010,11,-5.0E-4,0.0177,57.98,2.942963653018E12,4,5
FMCG,2010,12,9.0E-4,0.0162,57.98,2.942963653018E12,0,5
FMCG,2011,1,-0.0054,0.0156,57.98,2.942963653018E12,3,5
FMCG,2011,2,0.001,0.0205,57.98,2.942963653018E12,6,5
FMCG,2011,3,0.0024,0.019,57.98,2.942963653018E12,2,5
FMCG,2011,4,0.0017,0.0139,57.98,2.942963653018E12,0,5
FMCG,2011,5,0.0015,0.0156,57.98,2.942963653018E12,0,5
FMCG,2011,6,0.0038,0.0165,57.98,2.942963653018E12,2,5
FMCG,2011,7,8.0E-4,0.0173,57.98,2.942963653018E12,1,5
FMCG,2011,8,-9.0E-4,0.0157,57.98,2.942963653018E12,2,5
FMCG,2011,9,-9.0E-4,0.0162,57.98,2.942963653018E12,1,5
FMCG,2011,10,0.0031,0.0166,57.98,2.942963653018E12,1,5
FMCG,2011,11,-8.0E-4,0.0161,57.98,2.942963653018E12,1,5
FMCG,2011,12,0.0,0.0147,57.98,2.942963653018E12,0,5
FMCG,2012,1,0.002,0.0142,57.98,2.942963653018E12,1,5
FMCG,2012,2,0.0031,0.0177,57.98,2.942963653018E12,3,5
FMCG,2012,3,0.0027,0.0157,57.98,2.942963653018E12,0,5
FMCG,2012,4,0.0011,0.0164,57.98,2.942963653018E12,0,5
FMCG,2012,5,-0.0019,0.0159,57.98,2.942963653018E12,1,5
FMCG,2012,6,0.0029,0.0154,57.98,2.942963653018E12,1,5
FMCG,2012,7,2.0E-4,0.0139,57.98,2.942963653018E12,2,5
FMCG,2012,8,0.003,0.0136,57.98,2.942963653018E12,0,5
FMCG,2012,9,0.0011,0.0125,57.98,2.942963653018E12,2,5
FMCG,2012,10,0.002,0.0157,57.98,2.942963653018E12,2,5
FMCG,2012,11,0.0019,0.0144,57.98,2.942963653018E12,2,5
FMCG,2012,12,-3.0E-4,0.0131,57.98,2.942963653018E12,0,5
FMCG,2013,1,-0.0022,0.0123,57.98,2.942963653018E12,0,5
FMCG,2013,2,-0.0015,0.0135,57.98,2.942963653018E12,1,5
FMCG,2013,3,0.0017,0.0146,57.98,2.942963653018E12,0,5
FMCG,2013,4,0.0062,0.0145,57.98,2.942963653018E12,3,5
FMCG,2013,5,0.0033,0.0214,57.98,2.942963653018E12,1,5
FMCG,2013,6,-0.0014,0.0161,57.98,2.942963653018E12,2,5
FMCG,2013,7,0.0022,0.0165,57.98,2.942963653018E12,2,5
FMCG,2013,8,-0.0022,0.0224,57.98,2.942963653018E12,1,5
FMCG,2013,9,0.0039,0.0219,57.98,2.942963653018E12,5,5
FMCG,2013,10,0.0028,0.017,57.98,2.942963653018E12,0,5
FMCG,2013,11,-0.0036,0.0168,57.98,2.942963653018E12,1,5
FMCG,2013,12,0.0012,0.0142,57.98,2.942963653018E12,0,5
FMCG,2014,1,-0.0019,0.0111,57.98,2.942963653018E12,0,5
FMCG,2014,2,-7.0E-4,0.0115,57.98,2.942963653018E12,0,5
FMCG,2014,3,0.002,0.0119,57.98,2.942963653018E12,0,5
FMCG,2014,4,-0.0012,0.0132,57.98,2.942963653018E12,0,5
FMCG,2014,5,0.0014,0.0144,57.98,2.942963653018E12,2,5
FMCG,2014,6,0.0031,0.0212,57.98,2.942963653018E12,5,5
FMCG,2014,7,0.0022,0.0148,57.98,2.942963653018E12,0,5
FMCG,2014,8,0.0036,0.0143,57.98,2.942963653018E12,2,5
FMCG,2014,9,0.0016,0.0159,57.98,2.942963653018E12,2,5
FMCG,2014,10,0.0016,0.0154,57.98,2.942963653018E12,0,5
FMCG,2014,11,0.0022,0.0153,57.98,2.942963653018E12,1,5
FMCG,2014,12,1.0E-4,0.0167,57.98,2.942963653018E12,1,5
FMCG,2015,1,0.0043,0.017,57.98,2.942963653018E12,4,5
FMCG,2015,2,0.001,0.0161,57.98,2.942963653018E12,0,5
FMCG,2015,3,-0.0014,0.0193,57.98,2.942963653018E12,2,5
FMCG,2015,4,-0.0017,0.0164,57.98,2.942963653018E12,2,5
FMCG,2015,5,0.0026,0.0186,57.98,2.942963653018E12,1,5
FMCG,2015,6,-4.0E-4,0.0216,57.98,2.942963653018E12,5,5
FMCG,2015,7,0.0026,0.0149,57.98,2.942963653018E12,0,5
FMCG,2015,8,-0.0038,0.018,57.98,2.942963653018E12,4,5
FMCG,2015,9,0.0026,0.018,57.98,2.942963653018E12,0,5
FMCG,2015,10,4.0E-4,0.0149,57.98,2.942963653018E12,1,5
FMCG,2015,11,-3.0E-4,0.0146,57.98,2.942963653018E12,0,5
FMCG,2015,12,4.0E-4,0.0156,57.98,2.942963653018E12,1,5
FMCG,2016,1,-0.0033,0.015,57.98,2.942963653018E12,1,5
FMCG,2016,2,-0.0015,0.0186,57.98,2.942963653018E12,3,5
FMCG,2016,3,0.0026,0.0196,57.98,2.942963653018E12,1,5
FMCG,2016,4,4.0E-4,0.0152,57.98,2.942963653018E12,0,5
FMCG,2016,5,0.0017,0.0157,57.98,2.942963653018E12,2,5
FMCG,2016,6,0.0026,0.0161,57.98,2.942963653018E12,0,5
FMCG,2016,7,0.0018,0.0129,57.98,2.942963653018E12,0,5
FMCG,2016,8,0.0016,0.0162,57.98,2.942963653018E12,1,5
FMCG,2016,9,-0.0017,0.0127,57.98,2.942963653018E12,1,5
FMCG,2016,10,2.0E-4,0.0165,57.98,2.942963653018E12,3,5
FMCG,2016,11,-0.0029,0.018,57.98,2.942963653018E12,1,5
FMCG,2016,12,-6.0E-4,0.0145,57.98,2.942963653018E12,0,5
FMCG,2017,1,0.0028,0.0115,57.98,2.942963653018E12,0,5
FMCG,2017,2,0.0018,0.0139,57.98,2.942963653018E12,1,5
FMCG,2017,3,0.0025,0.0122,57.98,2.942963653018E12,1,5
FMCG,2017,4,0.0013,0.0117,57.98,2.942963653018E12,0,5
FMCG,2017,5,0.0024,0.0148,57.98,2.942963653018E12,1,5
FMCG,2017,6,8.0E-4,0.0137,57.98,2.942963653018E12,0,5
FMCG,2017,7,0.0015,0.015,57.98,2.942963653018E12,3,5
FMCG,2017,8,0.0033,0.0164,57.98,2.942963653018E12,4,5
FMCG,2017,9,-3.0E-4,0.0153,57.98,2.942963653018E12,1,5
FMCG,2017,10,0.0031,0.0128,57.98,2.942963653018E12,1,5
FMCG,2017,11,0.0022,0.0144,57.98,2.942963653018E12,3,5
FMCG,2017,12,0.0022,0.013,57.98,2.942963653018E12,0,5
FMCG,2018,1,-7.0E-4,0.0105,57.98,2.942963653018E12,0,5
FMCG,2018,2,0.0,0.0141,57.98,2.942963653018E12,1,5
FMCG,2018,3,-3.0E-4,0.0124,57.98,2.942963653018E12,0,5
FMCG,2018,4,0.0058,0.0126,57.98,2.942963653018E12,1,5
FMCG,2018,5,3.0E-4,0.0163,57.98,2.942963653018E12,3,5
FMCG,2018,6,0.0012,0.0141,57.98,2.942963653018E12,0,5
FMCG,2018,7,0.0018,0.0142,57.98,2.942963653018E12,3,5
FMCG,2018,8,0.0019,0.0161,57.98,2.942963653018E12,1,5
FMCG,2018,9,-0.005,0.0181,57.98,2.942963653018E12,2,5
FMCG,2018,10,-0.0012,0.0194,57.98,2.942963653018E12,1,5
FMCG,2018,11,0.0035,0.0164,57.98,2.942963653018E12,0,5
FMCG,2018,12,3.0E-4,0.016,57.98,2.942963653018E12,0,5
FMCG,2019,1,2.0E-4,0.0118,57.98,2.942963653018E12,0,5
FMCG,2019,2,-0.0023,0.0146,57.98,2.942963653018E12,1,5
FMCG,2019,3,0.0015,0.0131,57.98,2.942963653018E12,0,5
FMCG,2019,4,1.0E-4,0.0122,57.98,2.942963653018E12,0,5
FMCG,2019,5,0.0019,0.0147,57.98,2.942963653018E12,2,5
FMCG,2019,6,7.0E-4,0.0146,57.98,2.942963653018E12,1,5
FMCG,2019,7,-0.0015,0.012,57.98,2.942963653018E12,0,5
FMCG,2019,8,0.0026,0.0144,57.98,2.942963653018E12,3,5
FMCG,2019,9,0.0023,0.0188,57.98,2.942963653018E12,6,5
FMCG,2019,10,0.0045,0.0196,57.98,2.942963653018E12,1,5
FMCG,2019,11,-0.0017,0.0147,57.98,2.942963653018E12,0,5
FMCG,2019,12,-5.0E-4,0.0117,57.98,2.942963653018E12,0,5
FMCG,2020,1,0.0028,0.0123,57.98,2.942963653018E12,1,5
FMCG,2020,2,-0.0025,0.0195,57.98,2.942963653018E12,4,5
FMCG,2020,3,-0.0035,0.0328,57.98,2.942963653018E12,36,5
FMCG,2020,4,0.0086,0.0523,57.98,2.942963653018E12,9,5
FMCG,2020,5,0.0015,0.0264,57.98,2.942963653018E12,4,5
FMCG,2020,6,0.0013,0.016,57.98,2.942963653018E12,1,5
FMCG,2020,7,0.0019,0.0155,57.98,2.942963653018E12,1,5
FMCG,2020,8,0.0019,0.0144,57.98,2.942963653018E12,2,5
FMCG,2020,9,-0.0018,0.0141,57.98,2.942963653018E12,2,5
FMCG,2020,10,-7.0E-4,0.0163,57.98,2.942963653018E12,2,5
FMCG,2020,11,0.0032,0.0156,57.98,2.942963653018E12,0,5
FMCG,2020,12,0.0035,0.0143,57.98,2.942963653018E12,2,5
FMCG,2021,1,-0.0016,0.0133,57.98,2.942963653018E12,1,5
FMCG,2021,2,-7.0E-4,0.0147,57.98,2.942963653018E12,1,5
FMCG,2021,3,0.0032,0.013,57.98,2.942963653018E12,0,5
FMCG,2021,4,-0.0015,0.0172,57.98,2.942963653018E12,0,5
FMCG,2021,5,0.0015,0.0135,57.98,2.942963653018E12,0,5
FMCG,2021,6,0.0018,0.0102,57.98,2.942963653018E12,0,5
FMCG,2021,7,-9.0E-4,0.0076,57.98,2.942963653018E12,0,5
FMCG,2021,8,0.0055,0.012,57.98,2.942963653018E12,1,5
FMCG,2021,9,0.0,0.0125,57.98,2.942963653018E12,1,5
FMCG,2021,10,-0.0019,0.0123,57.98,2.942963653018E12,2,5
FMCG,2021,11,-0.0012,0.0141,57.98,2.942963653018E12,1,5
FMCG,2021,12,0.0,0.014,57.98,2.942963653018E12,0,5
FMCG,2022,1,-2.0E-4,0.012,57.98,2.942963653018E12,0,5
FMCG,2022,2,-0.0024,0.0152,57.98,2.942963653018E12,1,5
